primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
comsan,[],['song'],60.105,24.6282,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/371324,comsan/XC371324.ogg
comsan,[],['nocturnal flight call'],50.7542,4.5672,Actitis hypoleucos,Common Sandpiper,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/667630,comsan/XC667630.ogg
comsan,[],"['adult', 'flight call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/638592,comsan/XC638592.ogg
comsan,[],['call'],37.9081,-8.0376,Actitis hypoleucos,Common Sandpiper,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/352466,comsan/XC352466.ogg
comsan,[],"['flight call', 'nocturnal flight call']",48.459,-5.1292,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/584398,comsan/XC584398.ogg
comsan,[],[''],53.5971,-6.3923,Actitis hypoleucos,Common Sandpiper,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/699920,comsan/XC699920.ogg
comsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",54.2386,-0.4196,Actitis hypoleucos,Common Sandpiper,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636687,comsan/XC636687.ogg
comsan,[],"['call', 'song']",60.1162,24.4686,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/239575,comsan/XC239575.ogg
comsan,[],[''],48.2362,14.4735,Actitis hypoleucos,Common Sandpiper,Harald Pfleger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/722382,comsan/XC722382.ogg
comsan,[],[''],48.6715,2.0578,Actitis hypoleucos,Common Sandpiper,Bertrand Dallet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/702328,comsan/XC702328.ogg
comsan,[],['call'],56.1521,47.0073,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/497331,comsan/XC497331.ogg
comsan,[],['call'],60.4849,27.7396,Actitis hypoleucos,Common Sandpiper,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/342917,comsan/XC342917.ogg
comsan,[],['nocturnal flight call'],44.7973,-0.6094,Actitis hypoleucos,Common Sandpiper,Marta Celej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/668678,comsan/XC668678.ogg
comsan,[],['nocturnal flight call'],42.5042,2.0681,Actitis hypoleucos,Common Sandpiper,Emmanuel Roy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/681863,comsan/XC681863.ogg
comsan,[],['nocturnal flight call'],43.1896,-0.4409,Actitis hypoleucos,Common Sandpiper,Sébastien Arriubergé,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/665470,comsan/XC665470.ogg
comsan,[],['call'],39.4715,64.5245,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/185084,comsan/XC185084.ogg
comsan,[],"['call', 'short call']",43.6075,4.214,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381749,comsan/XC381749.ogg
comsan,[],['nocturnal flight call'],51.0928,4.0077,Actitis hypoleucos,Common Sandpiper,Tom Gheskiere,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/554107,comsan/XC554107.ogg
comsan,[],[''],59.1248,18.3501,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/722484,comsan/XC722484.ogg
comsan,[],[''],37.2104,-3.768,Actitis hypoleucos,Common Sandpiper,JOSE IGNACIO MOLINA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/739176,comsan/XC739176.ogg
comsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665628,comsan/XC665628.ogg
comsan,[],['nocturnal flight call'],51.589,6.1757,Actitis hypoleucos,Common Sandpiper,Jan Erik Kikkert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/643995,comsan/XC643995.ogg
comsan,[],"['flight call', 'song']",60.1379,24.6917,Actitis hypoleucos,Common Sandpiper,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/370350,comsan/XC370350.ogg
comsan,[],['call'],-13.101,31.7949,Actitis hypoleucos,Common Sandpiper,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/613127,comsan/XC613127.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/662277,comsan/XC662277.ogg
comsan,[],"['flight call', 'life stage uncertain', 'nocturnal flight call', 'sex uncertain']",49.5913,10.9708,Actitis hypoleucos,Common Sandpiper,Gabriel Hasan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/672721,comsan/XC672721.ogg
comsan,[],['call'],54.2697,8.8683,Actitis hypoleucos,Common Sandpiper,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/142817,comsan/XC142817.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.3532,-0.1461,Actitis hypoleucos,Common Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575672,comsan/XC575672.ogg
comsan,[],['alarm call'],49.4434,21.9175,Actitis hypoleucos,Common Sandpiper,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/422057,comsan/XC422057.ogg
comsan,[],"['flight call', 'nocturnal flight call']",50.7542,4.5672,Actitis hypoleucos,Common Sandpiper,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/587730,comsan/XC587730.ogg
comsan,[],"['call', 'flight call']",68.535,23.321,Actitis hypoleucos,Common Sandpiper,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/123893,comsan/XC123893.ogg
comsan,[],[''],58.8105,22.868,Actitis hypoleucos,Common Sandpiper,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/725160,comsan/XC725160.ogg
comsan,[],['flight call'],55.8141,46.9799,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/573393,comsan/XC573393.ogg
comsan,[],"['flight call', 'thin call']",43.0671,6.138,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/385909,comsan/XC385909.ogg
comsan,[],['flight call'],53.2509,5.598,Actitis hypoleucos,Common Sandpiper,Gosse Hoekstra,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/644352,comsan/XC644352.ogg
comsan,[],"['flight call', 'nocturnal flight call']",48.8306,2.1999,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/496602,comsan/XC496602.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Actitis hypoleucos,Common Sandpiper,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/666071,comsan/XC666071.ogg
comsan,[],['call'],44.6967,34.3473,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/331037,comsan/XC331037.ogg
comsan,[],[''],39.3544,-0.3164,Actitis hypoleucos,Common Sandpiper,BirdingAlbufera,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/739022,comsan/XC739022.ogg
comsan,[],"['call', 'flight call']",4.9327,100.4593,Actitis hypoleucos,Common Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/151332,comsan/XC151332.ogg
comsan,[],"['call', 'flight call', 'life stage uncertain', 'nocturnal flight call', 'sex uncertain']",51.9839,5.3368,Actitis hypoleucos,Common Sandpiper,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646465,comsan/XC646465.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/665205,comsan/XC665205.ogg
comsan,[],[''],61.5473,29.5888,Actitis hypoleucos,Common Sandpiper,Philippe J. DUBOIS,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/740418,comsan/XC740418.ogg
comsan,[],"['flight call', 'nocturnal flight call']",50.1098,19.2342,Actitis hypoleucos,Common Sandpiper,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/580492,comsan/XC580492.ogg
comsan,[],"['flight call', 'nocturnal flight call']",6.9,79.8664,Actitis hypoleucos,Common Sandpiper,Gary Allport,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/545743,comsan/XC545743.ogg
comsan,[],['call'],56.1521,47.0073,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/497335,comsan/XC497335.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.1684,0.974,Actitis hypoleucos,Common Sandpiper,Xavier Riera,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/585172,comsan/XC585172.ogg
comsan,[],['flight call'],52.269,13.8282,Actitis hypoleucos,Common Sandpiper,Regina Eidner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/417694,comsan/XC417694.ogg
comsan,[],['Single Note Calls'],40.7155,0.8473,Actitis hypoleucos,Common Sandpiper,Sean Ronayne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/518442,comsan/XC518442.ogg
comsan,[],['call'],60.7689,11.2296,Actitis hypoleucos,Common Sandpiper,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/157141,comsan/XC157141.ogg
comsan,[],[''],54.949,-1.48,Actitis hypoleucos,Common Sandpiper,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/721149,comsan/XC721149.ogg
comsan,[],['flight call'],44.4091,66.2756,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/184297,comsan/XC184297.ogg
comsan,[],['flight call'],63.8313,20.2607,Actitis hypoleucos,Common Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/430800,comsan/XC430800.ogg
comsan,[],['flight call'],42.2236,3.0968,Actitis hypoleucos,Common Sandpiper,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/517427,comsan/XC517427.ogg
comsan,[],"['bisyllabic call', 'flight call']",48.0372,-4.8622,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/587272,comsan/XC587272.ogg
comsan,[],"['alarm call', 'call']",20.623,58.8687,Actitis hypoleucos,Common Sandpiper,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/199121,comsan/XC199121.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/644655,comsan/XC644655.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.9839,5.3368,Actitis hypoleucos,Common Sandpiper,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/465566,comsan/XC465566.ogg
comsan,[],[''],37.0102,-7.9737,Actitis hypoleucos,Common Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750864,comsan/XC750864.ogg
comsan,[],"['chatter calls', 'nocturnal flight call']",48.0372,-4.8622,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/588564,comsan/XC588564.ogg
comsan,[],[''],51.6578,19.3281,Actitis hypoleucos,Common Sandpiper,Franek Owczarek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738993,comsan/XC738993.ogg
comsan,[],['flight call'],40.6931,-8.6249,Actitis hypoleucos,Common Sandpiper,Joel Neves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/678892,comsan/XC678892.ogg
comsan,[],[''],16.7816,42.6745,Actitis hypoleucos,Common Sandpiper,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746421,comsan/XC746421.ogg
comsan,[],[''],48.2362,14.4735,Actitis hypoleucos,Common Sandpiper,Harald Pfleger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/722381,comsan/XC722381.ogg
comsan,[],['alarm call'],49.4434,21.9175,Actitis hypoleucos,Common Sandpiper,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/422062,comsan/XC422062.ogg
comsan,[],['flight call'],18.2935,99.5007,Actitis hypoleucos,Common Sandpiper,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/387542,comsan/XC387542.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Actitis hypoleucos,Common Sandpiper,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/648450,comsan/XC648450.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Actitis hypoleucos,Common Sandpiper,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/662167,comsan/XC662167.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",58.7396,17.8657,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660045,comsan/XC660045.ogg
comsan,[],"['flight call', 'nocturnal flight call']",50.1191,18.9721,Actitis hypoleucos,Common Sandpiper,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646310,comsan/XC646310.ogg
comsan,[],['flight call'],52.0612,5.371,Actitis hypoleucos,Common Sandpiper,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/429320,comsan/XC429320.ogg
comsan,[],['flight call'],46.9716,-2.2154,Actitis hypoleucos,Common Sandpiper,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/383203,comsan/XC383203.ogg
comsan,[],[''],46.8559,-2.0942,Actitis hypoleucos,Common Sandpiper,"Olivier SWIFT, Hélène CARTAUD",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/698224,comsan/XC698224.ogg
comsan,[],[''],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/736767,comsan/XC736767.ogg
comsan,[],['call'],5.4626,118.2526,Actitis hypoleucos,Common Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/216883,comsan/XC216883.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/643036,comsan/XC643036.ogg
comsan,[],"['dawn song', 'life stage uncertain', 'male', 'song']",64.191,21.113,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/662508,comsan/XC662508.ogg
comsan,[],[''],39.3544,-0.3164,Actitis hypoleucos,Common Sandpiper,BirdingAlbufera,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738816,comsan/XC738816.ogg
comsan,[],"['flight call', 'life stage uncertain', 'sex uncertain']",51.8061,16.6513,Actitis hypoleucos,Common Sandpiper,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/622858,comsan/XC622858.ogg
comsan,[],['nocturnal flight call'],48.0374,0.187,Actitis hypoleucos,Common Sandpiper,Christian Kerihuel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/585285,comsan/XC585285.ogg
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/633141,comsan/XC633141.ogg
comsan,[],['flight call'],56.0866,47.2811,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/560121,comsan/XC560121.ogg
comsan,[],"['adult', 'call', 'sex uncertain']",16.866,75.7371,Actitis hypoleucos,Common Sandpiper,Ramesh Desai,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/514732,comsan/XC514732.ogg
comsan,[],"['call', 'life stage uncertain', 'sex uncertain']",62.3538,17.3591,Actitis hypoleucos,Common Sandpiper,Sven Jägbrant,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/668785,comsan/XC668785.ogg
comsan,[],"['flight call', 'nocturnal flight call']",48.459,-5.1292,Actitis hypoleucos,Common Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/584396,comsan/XC584396.ogg
comsan,[],[''],53.3668,10.6533,Actitis hypoleucos,Common Sandpiper,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/757330,comsan/XC757330.ogg
comsan,['wlwwar'],"['alarm call', 'call']",61.2885,25.843,Actitis hypoleucos,Common Sandpiper,Ilkka Heiskanen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/213342,comsan/XC213342.ogg
comsan,[],"['adult', 'call', 'duet', 'female', 'male', 'song']",64.191,21.113,Actitis hypoleucos,Common Sandpiper,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/661968,comsan/XC661968.ogg
comsan,[],['song'],51.6433,105.5224,Actitis hypoleucos,Common Sandpiper,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/455720,comsan/XC455720.ogg
comsan,[],"['Calling at sea', 'adult', 'call', 'feeding call', 'sex uncertain']",69.462,18.4361,Actitis hypoleucos,Common Sandpiper,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/577633,comsan/XC577633.ogg
